market_id,market_name,weather_date,weather_code,temperature_2m_mean_c,temperature_2m_max_c,temperature_2m_min_c,apparent_temperature_mean_c,precipitation_sum_mm,rain_sum_mm,precipitation_hours,wind_speed_10m_max_kmh,is_rain_day,source,fetched_at_utc
1,Singapore,2024-06-24,55,27.6,30.4,24.3,32.6,2.6,2.6,8.0,14.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-06-25,51,27.9,31.3,25.4,33.5,0.4,0.4,3.0,12.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-06-26,61,27.7,31.4,24.7,33.3,5.7,5.7,7.0,13.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-06-27,65,26.0,30.5,23.7,31.8,24.2,24.2,8.0,12.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-06-28,61,26.9,31.1,23.9,32.8,4.6,4.6,8.0,8.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-06-29,63,26.5,30.0,23.5,32.1,13.3,13.3,10.0,11.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-06-30,65,25.6,27.6,23.4,30.6,31.1,31.1,9.0,13.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-01,51,26.1,29.7,23.1,31.3,0.2,0.2,2.0,9.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-02,63,26.5,29.9,24.0,32.1,7.5,7.5,6.0,11.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-03,63,27.6,29.9,25.1,33.0,12.9,12.9,9.0,14.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-04,51,28.2,31.3,26.1,33.5,0.3,0.3,1.0,15.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-05,63,26.8,30.5,24.4,32.8,11.6,11.6,10.0,7.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-06,53,26.6,30.6,23.3,32.1,0.7,0.7,3.0,9.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-07,63,26.5,29.9,23.6,32.1,13.8,13.8,14.0,7.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-08,63,25.8,28.4,23.9,31.2,12.7,12.7,13.0,12.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-09,63,26.4,29.5,24.0,31.3,6.1,6.1,7.0,12.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-10,63,25.9,29.3,23.7,31.4,9.4,9.4,11.0,14.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-11,61,27.0,30.0,23.9,31.6,2.0,2.0,5.0,19.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-12,63,27.1,29.3,24.6,32.3,5.2,5.2,10.0,10.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-13,61,26.8,29.8,23.6,31.7,3.3,3.3,8.0,16.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-14,63,27.2,30.5,25.2,31.8,4.0,4.0,4.0,15.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-15,51,27.6,30.2,24.6,32.0,0.8,0.8,5.0,17.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-16,51,27.7,30.4,26.0,32.1,0.7,0.7,6.0,17.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-17,51,27.8,29.9,26.0,32.6,0.8,0.8,5.0,18.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-18,51,28.1,30.8,26.1,32.8,0.3,0.3,3.0,20.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-19,55,27.6,29.4,26.0,32.5,1.5,1.5,4.0,16.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-20,51,28.2,30.5,26.1,33.1,0.3,0.3,2.0,20.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-21,55,28.2,30.5,26.5,32.8,1.3,1.3,3.0,20.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-22,51,28.4,30.6,26.8,33.2,0.5,0.5,5.0,16.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-23,61,28.3,31.2,25.6,33.6,6.2,6.2,8.0,15.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-24,51,28.3,30.9,26.0,33.5,1.4,1.4,8.0,18.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-25,51,28.2,31.0,26.1,32.6,0.5,0.5,3.0,19.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-26,51,28.5,31.2,26.4,32.6,0.5,0.5,4.0,21.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-27,51,28.7,31.7,26.6,33.0,0.2,0.2,2.0,20.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-28,51,28.8,31.9,26.5,32.9,0.2,0.2,2.0,20.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-29,63,28.1,31.5,26.2,33.0,7.7,7.7,7.0,15.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-30,63,28.4,31.9,25.3,33.4,6.1,6.1,5.0,14.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-07-31,63,27.3,30.2,24.5,32.6,16.4,16.4,10.0,15.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-01,53,26.7,31.2,22.6,31.7,1.2,1.2,4.0,17.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-02,63,27.3,30.5,23.9,32.6,8.8,8.8,6.0,16.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-03,63,27.4,30.6,23.9,32.3,14.2,14.2,12.0,14.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-04,65,26.4,30.1,23.8,31.4,16.6,16.6,18.0,18.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-05,63,26.4,30.3,22.8,31.2,12.7,12.7,8.0,13.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-06,61,27.5,30.2,24.2,31.9,4.6,4.6,6.0,15.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-07,63,27.2,30.4,24.4,31.8,3.1,3.1,4.0,18.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-08,53,28.1,31.5,24.8,33.0,1.4,1.4,7.0,13.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-09,61,27.2,29.2,25.1,32.0,6.3,6.3,12.0,18.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-10,63,26.0,28.9,23.4,31.4,12.1,12.1,9.0,13.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-11,61,26.3,28.6,24.7,31.4,5.3,5.3,7.0,12.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-12,63,27.0,29.7,25.2,32.0,17.1,17.1,12.0,12.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-13,53,27.7,30.6,25.5,32.2,1.7,1.7,8.0,19.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-14,65,26.4,28.5,24.2,31.4,26.9,26.9,12.0,16.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-15,63,26.5,29.6,23.6,31.9,21.3,21.3,6.0,14.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-16,63,26.7,29.0,24.0,31.8,17.8,17.8,10.0,15.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-17,63,27.2,30.2,25.2,32.5,9.3,9.3,7.0,15.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-18,61,27.0,30.1,24.4,32.1,5.6,5.6,9.0,13.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-19,65,26.9,30.8,24.9,32.7,16.1,16.1,9.0,12.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-20,63,25.9,29.8,23.0,31.1,17.7,17.7,17.0,13.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-21,51,26.4,30.2,23.0,31.3,1.5,1.5,5.0,12.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-22,61,27.0,30.9,24.4,32.5,2.3,2.3,4.0,11.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-23,63,26.6,30.5,23.8,31.9,14.7,14.7,8.0,11.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-24,63,25.0,27.9,22.4,29.6,15.5,15.5,10.0,13.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-25,61,25.5,28.8,22.4,30.1,6.3,6.3,6.0,13.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-26,55,26.6,30.0,23.4,31.7,1.8,1.8,6.0,13.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-27,63,26.2,29.4,23.4,31.2,7.0,7.0,7.0,15.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-28,61,26.5,30.4,22.8,31.2,3.3,3.3,6.0,13.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-29,3,26.2,30.1,22.1,30.7,0.0,0.0,0.0,17.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-30,51,27.4,30.2,24.8,32.2,0.1,0.1,1.0,17.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-08-31,61,27.2,31.1,24.4,32.6,4.0,4.0,5.0,13.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-01,63,26.8,31.0,22.8,32.5,3.7,3.7,5.0,11.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-02,61,28.1,30.8,25.8,33.4,3.5,3.5,6.0,15.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-03,63,26.8,30.1,24.0,32.4,10.6,10.6,8.0,14.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-04,61,25.9,28.9,23.4,30.8,7.0,7.0,10.0,15.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-05,51,27.1,30.9,23.5,32.4,0.2,0.2,2.0,14.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-06,63,27.5,30.0,25.1,32.9,10.9,10.9,11.0,13.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-07,61,28.4,31.0,26.4,32.9,3.6,3.6,6.0,21.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-08,61,27.7,30.5,25.6,33.0,3.9,3.9,8.0,11.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-09,65,26.6,30.1,23.2,32.3,36.0,36.0,17.0,11.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-10,61,26.6,29.1,24.2,31.7,5.6,5.6,6.0,12.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-11,63,26.9,30.8,23.9,32.7,11.2,11.2,7.0,10.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-12,63,26.4,29.4,23.4,31.5,21.1,21.1,15.0,15.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-13,51,27.2,30.2,24.5,32.4,1.5,1.5,6.0,14.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-14,63,26.5,29.6,24.3,31.1,7.1,7.1,8.0,18.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-15,63,26.6,29.0,24.2,31.6,11.3,11.3,7.0,16.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-16,51,27.0,30.4,23.6,32.0,1.3,1.3,7.0,14.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-17,63,27.1,30.2,24.6,31.8,12.3,12.3,14.0,20.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-18,51,27.4,31.0,25.1,32.1,1.5,1.5,8.0,19.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-19,51,27.3,30.1,24.0,32.2,1.5,1.5,6.0,15.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-20,61,27.9,30.6,25.5,33.2,1.8,1.8,5.0,15.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-21,51,26.7,29.1,24.3,32.3,0.5,0.5,3.0,10.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-22,3,27.9,32.2,23.0,33.6,0.0,0.0,0.0,10.1,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-23,63,28.2,31.5,25.5,34.1,9.4,9.4,9.0,11.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-24,65,26.3,32.0,23.5,32.2,25.3,25.3,10.0,13.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-25,63,26.3,30.8,23.6,31.9,8.1,8.1,7.0,10.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-26,63,24.9,27.0,23.4,29.1,12.0,12.0,12.0,16.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-27,51,26.5,30.6,21.5,31.4,0.3,0.3,3.0,13.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-28,55,26.7,31.4,23.7,32.0,3.3,3.3,5.0,19.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-29,65,26.2,29.9,22.5,32.1,24.2,24.2,10.0,10.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-09-30,63,26.6,30.1,23.8,32.3,12.5,12.5,13.0,9.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-01,61,26.2,29.5,23.7,31.7,6.0,6.0,10.0,12.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-02,63,26.6,29.6,24.0,32.3,11.9,11.9,11.0,12.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-03,65,26.4,30.2,24.1,32.0,26.1,26.1,11.0,11.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-04,65,25.5,30.0,22.8,31.1,33.4,33.4,16.0,12.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-05,65,25.7,29.6,22.9,31.0,17.5,17.5,5.0,12.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-06,63,25.8,29.2,23.2,30.9,18.4,18.4,11.0,14.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-07,3,26.7,30.7,22.8,32.2,0.0,0.0,0.0,13.9,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-08,63,26.6,29.3,24.5,32.0,23.7,23.7,11.0,14.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-09,63,26.3,30.0,23.0,32.1,12.0,12.0,10.0,14.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-10,63,26.4,29.1,23.0,32.1,14.3,14.3,11.0,12.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-11,63,26.9,31.3,23.5,32.5,12.1,12.1,10.0,11.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-12,63,26.1,30.3,23.9,32.0,7.2,7.2,12.0,9.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-13,65,26.4,30.5,23.4,31.9,11.8,11.8,8.0,12.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-14,63,25.3,28.0,23.5,30.6,20.0,20.0,15.0,10.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-15,63,25.8,29.6,22.6,30.7,7.4,7.4,4.0,14.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-16,55,26.5,29.9,24.2,31.7,1.7,1.7,4.0,11.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-17,65,26.5,29.9,23.6,32.2,11.8,11.8,6.0,16.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-18,63,26.3,30.4,23.0,32.0,13.8,13.8,7.0,8.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-19,63,26.4,31.0,23.0,32.2,6.0,6.0,8.0,9.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-20,65,26.4,29.6,23.5,31.9,7.7,7.7,2.0,9.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-21,3,27.6,32.5,24.1,33.1,0.0,0.0,0.0,9.6,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-22,51,27.8,31.7,24.5,34.1,0.7,0.7,6.0,7.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-23,63,27.3,31.6,23.0,33.1,4.2,4.2,4.0,10.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-24,53,27.3,31.8,23.9,33.0,2.5,2.5,10.0,10.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-25,61,26.7,30.8,23.0,32.3,3.3,3.3,6.0,13.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-26,3,27.6,31.9,23.7,33.0,0.0,0.0,0.0,16.0,False,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-27,51,28.0,31.8,24.8,33.7,0.4,0.4,2.0,17.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-28,63,27.8,30.9,25.9,33.8,4.0,4.0,3.0,17.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-29,63,27.5,31.4,24.1,33.7,15.1,15.1,8.0,13.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-30,51,28.0,31.9,24.9,34.1,1.4,1.4,6.0,12.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-10-31,63,26.9,30.4,23.4,32.6,12.4,12.4,10.0,12.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-01,63,27.3,31.4,24.9,33.1,10.8,10.8,8.0,13.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-02,65,26.0,29.0,23.0,31.1,35.8,35.8,11.0,15.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-03,63,26.8,31.2,23.9,32.5,12.2,12.2,6.0,11.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-04,65,25.4,29.6,22.9,30.4,19.3,19.3,5.0,12.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-05,53,26.5,30.5,22.5,32.2,1.8,1.8,7.0,11.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-06,65,25.8,30.0,23.2,30.9,16.5,16.5,10.0,12.6,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-07,63,25.9,30.1,23.2,31.2,20.6,20.6,15.0,11.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-08,61,25.6,30.3,22.5,30.8,7.0,7.0,9.0,10.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-09,65,26.4,30.8,23.1,32.1,15.7,15.7,9.0,8.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-10,65,26.1,30.4,23.7,31.6,25.0,25.0,9.0,10.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-11,65,26.0,30.8,22.5,31.7,15.0,15.0,8.0,9.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-12,65,26.0,30.6,23.1,31.5,20.9,20.9,14.0,11.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-13,63,25.8,31.8,22.6,31.3,11.6,11.6,7.0,8.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-14,63,26.5,32.4,23.1,32.3,8.6,8.6,4.0,5.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-15,65,26.3,32.0,23.1,32.1,14.8,14.8,6.0,7.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-16,65,25.9,29.9,23.6,31.5,19.1,19.1,9.0,8.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-17,61,26.0,31.8,23.2,31.6,4.8,4.8,10.0,9.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-18,63,25.3,30.0,23.2,30.4,6.1,6.1,10.0,15.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-19,65,24.4,26.2,23.0,29.6,33.7,33.7,24.0,8.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-20,61,25.0,29.2,23.1,29.8,6.7,6.7,14.0,13.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-21,65,25.6,31.1,22.8,31.4,26.7,26.7,14.0,9.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-22,65,25.7,29.5,23.4,31.1,16.0,16.0,13.0,10.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-23,63,26.0,31.8,23.5,31.6,24.3,24.3,14.0,8.5,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-24,63,26.1,30.8,23.2,31.7,13.5,13.5,10.0,9.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-25,65,26.6,31.9,23.9,32.5,16.1,16.1,8.0,7.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-26,65,26.0,31.4,23.8,31.7,33.6,33.6,11.0,11.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-27,63,24.5,27.0,23.3,29.8,39.0,39.0,23.0,11.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-28,65,25.2,30.0,23.0,30.9,46.0,46.0,22.0,7.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-29,63,24.4,26.1,23.4,29.6,14.9,14.9,18.0,8.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-11-30,51,26.8,31.5,22.9,32.0,0.6,0.6,3.0,7.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-01,65,26.3,30.3,23.7,31.6,10.8,10.8,7.0,12.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-02,65,25.9,30.0,23.8,31.4,44.9,44.9,13.0,8.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-03,63,25.8,30.5,23.2,31.6,8.3,8.3,11.0,6.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-04,51,26.4,29.8,23.8,31.4,1.1,1.1,4.0,9.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-05,51,27.5,31.7,23.8,31.8,0.3,0.3,1.0,18.3,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-06,51,28.3,33.5,24.5,33.3,0.2,0.2,1.0,12.1,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-07,51,28.2,33.2,24.2,33.2,0.3,0.3,2.0,13.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-08,63,27.5,32.5,24.4,32.5,7.4,7.4,6.0,16.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-09,63,25.9,29.4,23.7,30.4,6.1,6.1,8.0,18.2,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-10,61,26.1,29.6,24.0,30.4,7.6,7.6,10.0,16.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-11,63,26.9,31.2,23.8,31.6,7.5,7.5,10.0,9.8,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-12,65,26.7,32.3,23.9,31.9,32.5,32.5,13.0,13.0,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-13,61,26.5,30.3,23.9,31.7,3.3,3.3,7.0,11.7,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-14,63,27.0,31.9,23.7,32.6,7.4,7.4,11.0,11.9,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
1,Singapore,2024-12-15,51,27.8,32.2,24.1,33.2,0.9,0.9,6.0,7.4,True,open_meteo_historical_weather_api,2026-06-11T10:40:28Z
